id,titulo,descripcion,categoria_id,categoria_nombre,ubicacion,latitud,longitud,estado,prioridad,usuario_id,usuario_nombre,fecha_creacion,fecha_actualizacion,imagen_path,año_creacion,cuadrante,cuadrante_lat,cuadrante_lng,dia_creacion,dia_semana_creacion,distancia_centro_ciudad,es_fin_semana,es_horario_laboral,es_horario_nocturno,es_outlier_geografico,estado_numerico,hora_creacion,mes_creacion,minuto_creacion,nombre_dia_semana,nombre_mes,prioridad_numerica,procesamiento_rapido,semana_año,tiempo_procesamiento,trimestre
589,Montón de hojas secas sin recoger #587,Los comerciantes de la zona reportan que la situación afecta sus ventas.,4,Limpieza,"Avenida Santa Cecilia #842, Col. El Carmen",20.2771,-97.95,nuevo,alta,2,María González López,2024-08-02 22:48:14,2024-08-03 10:48:54,,2024,Norte-Este,Norte,Este,2,4,0.012264175471666874,0,0,1,0,1.0,22,8,48,Friday,August,3,1,31,12.011111111111111,3
593,Falta de atención a denuncias previas #591,La situación está afectando la convivencia pacífica y el orden público. La comunidad está organizada para colaborar con las autoridades. El problema es más evidente durante las primeras horas del día.,9,Otros,"Cerrada Calle Esperanza #19, Col. San José",20.2726,-97.9587,nuevo,baja,2,María González López,2024-08-03 07:18:59,2024-08-04 02:03:32,,2024,Norte-Este,Norte,Este,3,5,0.002906888370750896,1,0,0,0,1.0,7,8,18,Saturday,August,1,1,31,18.7425,3
592,Alcantarilla sin tapa en cruce peatonal #590,La estructura presenta daños visibles que comprometen la seguridad peatonal y vehicular.,1,Infraestructura,"Callejón Constitución #71, Col. San Francisco",20.2504,-97.9535,resuelto,baja,2,María González López,2024-08-03 17:54:47,2024-08-23 21:45:04,,2024,Sur-Este,Sur,Este,3,5,0.020649697334340498,1,1,0,1,3.0,17,8,54,Saturday,August,1,0,31,483.83805555555557,3
594,Semáforo descompuesto en cruce #592,Los peatones no tienen cruzamentos seguros en esta intersección de alto tráfico.,6,Transporte,"Calle Andador San Antonio #298, Col. Buenos Aires, C.P. 73080",20.2527,-97.9629,en_proceso,media,1,admin,2024-08-03 19:05:00,2024-08-10 23:28:10,,2024,Sur-Oeste,Sur,Oeste,3,5,0.017541379649275622,1,0,0,1,2.0,19,8,5,Saturday,August,2,0,31,172.38611111111112,3
596,Transportes sin ventilación adecuada #594,La infraestructura vial necesita reparación para garantizar tránsito seguro.,6,Transporte,"Boulevard Calle Victoria #1147, Col. Solidaridad, C.P. 73080",20.2714,-97.9594,resuelto,baja,2,María González López,2024-08-04 06:43:10,2024-09-01 12:36:03,,2024,Norte-Este,Norte,Este,4,6,0.0015231546211696982,1,0,1,0,3.0,6,8,43,Sunday,August,1,0,31,677.8813888888889,3
595,Cristales rotos en edificio abandonado #593,"Las cámaras de seguridad no funcionan, dejando la zona sin monitoreo. Los comerciantes locales también han expresado su preocupación.",5,Seguridad,"Carretera Vicente Guerrero #452, Col. La Cruz",20.28,-97.9595,nuevo,alta,2,María González López,2024-08-04 23:43:32,2024-08-05 20:28:36,,2024,Norte-Este,Norte,Este,4,6,0.010012492197251364,1,0,1,0,1.0,23,8,43,Sunday,August,3,1,31,20.75111111111111,3
598,Contenedores con jeringas usadas #596,La falta de agua potable obliga a los vecinos a usar fuentes contaminadas. Se solicita seguimiento continuo hasta la resolución completa.,8,Salud Pública,"Carretera Insurgentes #1201, Col. Lomas de Santa Anita, junto a la escuela, C.P. 73080",20.2782,-97.953,en_proceso,alta,1,admin,2024-08-05 09:07:03,2024-08-12 22:41:37,,2024,Norte-Este,Norte,Este,5,0,0.01078146557754784,0,1,0,0,2.0,9,8,7,Monday,August,3,0,32,181.57611111111112,3
599,Falta de vacunación comunitaria #597,Se necesita fumigación para controlar vectores de enfermedades tropicales.,8,Salud Pública,"Andador Las Jacarandas #67, Col. San José",20.2752,-97.9594,en_proceso,alta,1,admin,2024-08-05 20:08:35,2024-08-07 20:26:55,,2024,Norte-Este,Norte,Este,5,0,0.005234500931322063,0,0,0,0,2.0,20,8,8,Monday,August,3,0,32,48.30555555555556,3
597,Contaminación visual por anuncios ilegales #595,Se observa mortandad de flora y fauna local debido a la contaminación. El problema coincide con fallas similares en zonas cercanas.,7,Medio Ambiente,"Carretera Quinta #263, Col. Francisco Villa",20.2747,-97.9576,en_proceso,alta,1,admin,2024-08-05 22:37:03,2024-08-07 03:32:32,,2024,Norte-Este,Norte,Este,5,0,0.005277309920780697,0,0,1,0,2.0,22,8,37,Monday,August,3,0,32,28.924722222222222,3
602,Baños públicos contaminados #600,Se han reportado casos sospechosos de enfermedades transmisibles en el área. Los vecinos han intentado soluciones temporales sin éxito.,8,Salud Pública,"Camino Norte #281, Col. San Juan",20.2749,-97.9626,en_proceso,alta,2,María González López,2024-08-06 10:29:17,2024-08-12 11:09:54,,2024,Norte-Oeste,Norte,Oeste,6,1,0.005547071299343283,0,1,0,0,2.0,10,8,29,Tuesday,August,3,0,32,144.67694444444444,3
600,Vecinos usando bocinas de alto volumen #598,La situación está afectando la convivencia pacífica y el orden público.,9,Otros,"Callejón Francisco Villa #49, Col. Vista Alegre",20.2714,-97.9575,nuevo,media,2,María González López,2024-08-06 16:48:10,2024-08-09 02:34:19,,2024,Norte-Este,Norte,Este,6,1,0.0028653097563770386,0,1,0,0,1.0,16,8,48,Tuesday,August,2,0,32,57.76916666666666,3
601,Cajas eléctricas abiertas #599,Las condiciones del cableado representan un riesgo de electrocución para transeúntes. Se requiere coordinación entre múltiples dependencias municipales.,2,Servicios Públicos,"Boulevard Las Magnolias #1355, Col. Santa Cecilia",20.2776,-97.9503,nuevo,baja,1,admin,2024-08-06 17:18:55,2024-08-06 20:44:47,,2024,Norte-Este,Norte,Este,6,1,0.01232274320108582,0,1,0,0,1.0,17,8,18,Tuesday,August,1,1,32,3.431111111111111,3
605,Bus con fallas mecánicas #603,El mantenimiento de la flota de transporte público es deficiente.,6,Transporte,"Boulevard Guerrero #771, Col. Las Palmas",20.2739,-97.955,resuelto,alta,1,admin,2024-08-07 08:10:07,2024-08-25 22:29:58,,2024,Norte-Este,Norte,Este,7,2,0.006341135544992455,0,1,0,0,3.0,8,8,10,Wednesday,August,3,0,32,446.3308333333333,3
604,Contenedor con residuos peligrosos #602,La comunidad está dispuesta a colaborar con horarios específicos de recolección. El problema se presenta de manera intermitente pero frecuente.,4,Limpieza,"Calle Plutarco Elías Calles #186, Col. San Rafael",20.2665,-97.9521,nuevo,media,2,María González López,2024-08-07 10:23:01,2024-08-07 16:05:32,,2024,Sur-Este,Sur,Este,7,2,0.008640601830883665,0,1,0,0,1.0,10,8,23,Wednesday,August,2,1,32,5.708611111111111,3
603,Conexión ilegal de luz #601,La infraestructura eléctrica muestra signos de deterioro y posibles fallas de seguridad. La situación afecta particularmente a adultos mayores y niños. Durante las lluvias el problema se vuelve más peligroso.,2,Servicios Públicos,"Privada Periférico Norte #17, Col. Lomas del Mirador",20.2689,-97.9581,resuelto,alta,1,admin,2024-08-07 20:50:35,2024-08-22 05:09:23,,2024,Sur-Este,Sur,Este,7,2,0.002195449840003604,0,0,0,0,3.0,20,8,50,Wednesday,August,3,0,32,344.31333333333333,3
607,Puente vehicular con fisuras visibles #605,El daño estructural requiere reparación urgente antes de que cause accidentes graves.,1,Infraestructura,"Andador Callejón de la Iglesia #80, Col. El Paraíso",20.2758,-97.9562,cerrado,media,1,admin,2024-08-08 00:56:20,2024-10-08 11:19:33,,2024,Norte-Este,Norte,Este,8,3,0.006933974329343507,0,0,1,0,4.0,0,8,56,Thursday,August,2,0,32,1474.3869444444445,3
606,Alcantarilla sin tapa en cruce peatonal #604,La superficie irregular dificulta el tránsito y acceso para personas con discapacidad.,1,Infraestructura,"Andador Las Palmas #74, Col. Colinas de San Juan",20.2716,-97.9535,en_proceso,baja,1,admin,2024-08-08 13:05:03,2024-08-12 13:47:02,,2024,Norte-Este,Norte,Este,8,3,0.006694027188460522,0,1,0,0,2.0,13,8,5,Thursday,August,1,0,32,96.69972222222222,3
610,Poste de concreto dañado #608,La reparación temporal anterior no fue efectiva y el problema persiste. El problema se intensifica durante las horas pico.,1,Infraestructura,"Andador Ricardo Flores Magón #22, Col. Las Palmas",20.2724,-97.9608,nuevo,alta,2,María González López,2024-08-09 02:26:07,2024-08-09 15:48:06,,2024,Norte-Oeste,Norte,Oeste,9,4,0.002529822128140042,0,0,1,0,1.0,2,8,26,Friday,August,3,1,32,13.366388888888888,3
609,Puerta forzada en escuela pública #607,La comunidad solicita patrullajes más frecuentes y puntos de vigilancia.,5,Seguridad,"Boulevard Boulevard Miguel Alemán #640, Col. La Libertad",20.2774,-97.9568,resuelto,alta,1,admin,2024-08-09 04:25:15,2024-08-21 13:23:21,,2024,Norte-Este,Norte,Este,9,4,0.008062257748296064,0,0,1,0,3.0,4,8,25,Friday,August,3,0,32,296.9683333333333,3
608,Rejilla de desagüe hundida #606,Se observan grietas que se extienden y podrían causar un colapso parcial. La situación es crítica especialmente los fines de semana.,1,Infraestructura,"Cerrada Josefa Ortiz #65, Col. Nuevo México",20.2743,-97.95,nuevo,alta,2,María González López,2024-08-09 07:18:09,2024-08-10 05:49:02,,2024,Norte-Este,Norte,Este,9,4,0.01088531120362774,0,0,0,0,1.0,7,8,18,Friday,August,3,1,32,22.514722222222222,3
613,Lámpara pública colgando #611,El problema afecta el funcionamiento normal de comercios y hogares del sector.,2,Servicios Públicos,"Calle Calle de la Paz #164, Col. Lomas del Mirador, C.P. 73080",20.2742,-97.9518,en_proceso,media,1,admin,2024-08-10 06:47:36,2024-08-14 03:03:11,,2024,Norte-Este,Norte,Este,10,5,0.009213034245014528,1,0,1,0,2.0,6,8,47,Saturday,August,2,0,32,92.25972222222222,3
612,Banquetas resbalosas sin textura #610,El daño estructural requiere reparación urgente antes de que cause accidentes graves.,1,Infraestructura,"Cerrada De la Montaña #51, Col. La Huerta, cerca de la terminal",20.2779,-97.9606,cerrado,alta,2,María González López,2024-08-10 21:56:52,2024-09-10 23:51:02,,2024,Norte-Oeste,Norte,Oeste,10,5,0.007922752047110689,1,0,0,0,4.0,21,8,56,Saturday,August,3,0,32,745.9027777777778,3
611,Escombros de construcción abandonados #609,Los comerciantes de la zona reportan que la situación afecta sus ventas.,4,Limpieza,"Andador Colinas #64, Col. La Huerta",20.2701,-97.9621,en_proceso,alta,2,María González López,2024-08-10 23:25:16,2024-08-18 10:27:05,,2024,Norte-Oeste,Norte,Oeste,10,5,0.0021023796041757074,1,0,1,0,2.0,23,8,25,Saturday,August,3,0,32,179.03027777777777,3
616,Incendio provocado en basurero #614,Es urgente implementar medidas preventivas antes de que ocurran incidentes graves.,5,Seguridad,"Boulevard Calle Victoria #708, Col. El Calvario",20.2737,-97.9577,nuevo,alta,2,María González López,2024-08-11 16:44:12,2024-08-12 04:04:41,,2024,Norte-Este,Norte,Este,11,6,0.004356604182155416,1,1,0,0,1.0,16,8,44,Sunday,August,3,1,32,11.341388888888888,3
614,Hundimiento de pavimento reciente #612,Varios vecinos han reportado tropiezos y caídas en esta zona. La situación afecta particularmente a adultos mayores y niños.,1,Infraestructura,"Camino De la Montaña #291, Col. Santa Matilde",20.274,-97.9545,resuelto,alta,1,admin,2024-08-11 20:10:57,2024-08-19 23:07:01,,2024,Norte-Este,Norte,Este,11,6,0.00680073525436676,1,0,0,0,3.0,20,8,10,Sunday,August,3,0,32,194.93444444444444,3
615,Cajas eléctricas abiertas #613,La infraestructura eléctrica muestra signos de deterioro y posibles fallas de seguridad. Se solicita seguimiento continuo hasta la resolución completa.,2,Servicios Públicos,"Avenida Santa Cecilia #119, Col. Vista Hermosa",20.2749,-97.9565,en_proceso,media,2,María González López,2024-08-11 21:20:41,2024-08-18 15:53:08,,2024,Norte-Este,Norte,Este,11,6,0.006021627686922413,1,0,0,0,2.0,21,8,20,Sunday,August,2,0,32,162.54083333333332,3
618,Conductor imprudente en zona escolar #616,Se requiere mejor coordinación semafórica para optimizar el flujo vehicular.,6,Transporte,"Camino San Francisco #155, Col. Emiliano Zapata",20.276,-97.9559,no_aprobado,alta,1,admin,2024-08-12 06:49:23,2024-08-16 02:26:08,,2024,Norte-Este,Norte,Este,12,0,0.007267048919606466,0,0,1,0,1.0,6,8,49,Monday,August,3,0,33,91.6125,3
617,Escaleras sin barandales #615,La superficie irregular dificulta el tránsito y acceso para personas con discapacidad.,1,Infraestructura,"Callejón Las Rosas #52, Col. Rincón de los Ángeles",20.276,-97.9533,en_proceso,alta,2,María González López,2024-08-12 14:45:04,2024-08-19 04:51:38,,2024,Norte-Este,Norte,Este,12,0,0.008993886812715419,0,1,0,0,2.0,14,8,45,Monday,August,3,0,33,158.10944444444445,3
621,Acumulación de agua estancada #619,Se necesita fumigación para controlar vectores de enfermedades tropicales.,8,Salud Pública,"Privada Carretera a Huauchinango #17, Col. Las Flores",20.2769,-97.9575,cerrado,alta,2,María González López,2024-08-13 15:33:35,2024-11-14 05:06:06,,2024,Norte-Este,Norte,Este,13,1,0.007338937252764317,0,1,0,0,4.0,15,8,33,Tuesday,August,3,0,33,2221.5419444444447,3
620,Conductor sin identificación visible #618,Los peatones no tienen cruzamentos seguros en esta intersección de alto tráfico.,6,Transporte,"Carretera Panorámica #693, Col. San José",20.28,-97.9527,no_aprobado,alta,2,María González López,2024-08-13 21:39:21,2024-08-15 05:54:46,,2024,Norte-Este,Norte,Este,13,1,0.012381033882517333,0,0,0,0,1.0,21,8,39,Tuesday,August,3,0,33,32.25694444444444,3
619,Conductor imprudente en zona escolar #617,El problema vial está causando congestionamientos y accidentes menores. El problema coincide con fallas similares en zonas cercanas.,6,Transporte,"Camino Andador San Antonio #83, Col. Emiliano Zapata, altura del semáforo",20.2754,-97.9556,en_proceso,media,1,admin,2024-08-13 21:54:56,2024-08-19 14:19:38,,2024,Norte-Este,Norte,Este,13,1,0.006965629906901982,0,0,0,0,2.0,21,8,54,Tuesday,August,2,0,33,136.41166666666666,3
624,Personas sospechosas merodeando #622,Los actos vandálicos han dañado propiedades públicas y privadas del sector. Se ha documentado el deterioro progresivo con fotografías. La situación ha empeorado desde la semana pasada.,5,Seguridad,"Avenida Calle Aurora #419, Col. San Miguel",20.2757,-97.9542,resuelto,alta,2,María González López,2024-08-14 01:19:31,2024-09-13 00:42:24,,2024,Norte-Este,Norte,Este,14,2,0.008132035415560866,0,0,1,0,3.0,1,8,19,Wednesday,August,3,0,33,719.3813888888889,3
623,Zona sin acceso a servicios médicos #621,La situación representa un riesgo grave de brote epidemiológico en la comunidad. Durante las lluvias el problema se vuelve más peligroso.,8,Salud Pública,"Andador Portal #6, Col. Buenos Aires",20.274,-97.9588,nuevo,alta,1,admin,2024-08-14 04:11:29,2024-08-15 03:28:19,,2024,Norte-Este,Norte,Este,14,2,0.004176122603564696,0,0,1,0,1.0,4,8,11,Wednesday,August,3,1,33,23.280555555555555,3
622,Muros de contención con filtraciones #620,La estructura presenta daños visibles que comprometen la seguridad peatonal y vehicular.,1,Infraestructura,"Cerrada Callejón San José #3, Col. El Calvario",20.2715,-97.9515,en_proceso,alta,2,María González López,2024-08-14 10:24:03,2024-08-21 12:44:44,,2024,Norte-Este,Norte,Este,14,2,0.00863133825081403,0,1,0,0,2.0,10,8,24,Wednesday,August,3,0,33,170.34472222222223,3
625,Vehículo abandonado en esquina #623,La falta de iluminación y vigilancia favorece las actividades delictivas. El problema coincide con fallas similares en zonas cercanas.,5,Seguridad,"Carretera San Antonio #969, Col. Lomas del Mirador",20.2738,-97.9602,resuelto,alta,1,admin,2024-08-15 09:17:53,2024-08-25 13:26:07,,2024,Norte-Oeste,Norte,Oeste,15,3,0.0038052595180902383,0,1,0,0,3.0,9,8,17,Thursday,August,3,0,33,244.13722222222222,3
626,Animales callejeros agresivos #624,Se han reportado casos sospechosos de enfermedades transmisibles en el área. Se solicita seguimiento continuo hasta la resolución completa.,8,Salud Pública,"Boulevard Camino a Tlaxcalantongo #769, Col. Santa Matilde",20.2748,-97.9609,en_proceso,baja,1,admin,2024-08-15 09:50:25,2024-08-23 03:31:36,,2024,Norte-Oeste,Norte,Oeste,15,3,0.0048836461788296604,0,1,0,0,2.0,9,8,50,Thursday,August,1,0,33,185.6863888888889,3
627,Vandalismo en parque infantil #625,Los residentes evitan transitar por el área durante horas nocturnas.,5,Seguridad,"Andador Los Eucaliptos #41, Col. Lomas de Santa Anita, junto al DIF",20.2739,-97.9544,no_aprobado,alta,2,María González López,2024-08-15 09:55:11,2024-08-18 09:37:02,,2024,Norte-Este,Norte,Este,15,3,0.006824221567319313,0,1,0,0,1.0,9,8,55,Thursday,August,3,0,33,71.6975,3
628,Mobiliario roto abandonado en calle #626,La situación está creando un foco de infección que pone en riesgo la salud pública.,4,Limpieza,"Callejón Segunda #35, Col. Lázaro Cárdenas, altura de la gasolinera",20.2752,-97.95,en_proceso,alta,1,admin,2024-08-16 22:48:48,2024-08-24 01:44:46,,2024,Norte-Este,Norte,Este,16,4,0.011271202242877193,0,0,1,0,2.0,22,8,48,Friday,August,3,0,33,170.93277777777777,3
629,Residuos hospitalarios mal manejados #627,El manejo inadecuado de residuos médicos pone en riesgo la salud pública. El problema se intensifica durante las horas pico. La situación ha empeorado desde la semana pasada.,8,Salud Pública,"Andador Los Fresnos #30, Col. El Calvario",20.2751,-97.9621,nuevo,alta,2,María González López,2024-08-16 23:55:12,2024-08-19 10:38:56,,2024,Norte-Oeste,Norte,Oeste,16,4,0.005515432893258836,0,0,1,0,1.0,23,8,55,Friday,August,3,0,33,58.72888888888889,3
631,Unidades de transporte muy sucias #629,La señalización deficiente confunde a conductores y aumenta el riesgo de accidentes.,6,Transporte,"Boulevard Avenida Revolución #1478, Col. Lomas del Mirador",20.2766,-97.9546,en_proceso,alta,1,admin,2024-08-17 02:50:38,2024-08-19 07:34:41,,2024,Norte-Este,Norte,Este,17,5,0.008527602242126762,1,0,1,0,2.0,2,8,50,Saturday,August,3,0,33,52.73416666666667,3
632,Medidor de luz expuesto #630,Las condiciones del cableado representan un riesgo de electrocución para transeúntes.,2,Servicios Públicos,"Boulevard Calle de la Paz #1359, Col. Los Pinos, altura del puente",20.2596,-97.9589,resuelto,baja,1,admin,2024-08-17 08:53:58,2024-09-14 19:54:18,,2024,Sur-Este,Sur,Este,17,5,0.010458011283222048,1,1,0,1,3.0,8,8,53,Saturday,August,1,0,33,683.0055555555556,3
630,Tubería rota en zona habitacional #628,La presión del agua es insuficiente para abastecer adecuadamente los hogares.,3,Saneamiento,"Calle Pancho Villa #286, Col. Santa Cecilia",20.2747,-97.9539,no_aprobado,baja,2,María González López,2024-08-17 15:18:54,2024-08-20 22:24:06,,2024,Norte-Este,Norte,Este,17,5,0.007700649323262755,1,1,0,0,1.0,15,8,18,Saturday,August,1,0,33,79.08666666666667,3
633,Desechos electrónicos en banqueta #631,Se observan materiales peligrosos mezclados con residuos domésticos comunes. El problema coincide con fallas similares en zonas cercanas.,4,Limpieza,"Cerrada Carretera Estatal #59, Col. Solidaridad, cerca del panteón",20.2758,-97.9527,en_proceso,alta,1,admin,2024-08-18 12:04:56,2024-08-21 20:33:23,,2024,Norte-Este,Norte,Este,18,6,0.009323625904122227,1,1,0,0,2.0,12,8,4,Sunday,August,3,0,33,80.47416666666666,3
634,Focos rotos en la vía pública #632,Es necesario incrementar la frecuencia de recolección en esta área de alta densidad. Los comerciantes locales también han expresado su preocupación. Se observa un patrón de deterioro acelerado en los últimos días.,4,Limpieza,"Avenida Santa Ana #719, Col. El Calvario, cerca de la terminal",20.2708,-97.9566,no_aprobado,media,1,admin,2024-08-18 14:05:45,2024-08-23 21:07:33,,2024,Norte-Este,Norte,Este,18,6,0.003492849839314186,1,1,0,0,1.0,14,8,5,Sunday,August,2,0,33,127.03,3
635,Infecciones respiratorias por polución #633,La comunidad solicita campañas de vacunación y educación sanitaria. Se ha documentado el deterioro progresivo con fotografías.,8,Salud Pública,"Camino Del Campo #222, Col. Rincón de los Ángeles",20.252,-97.9576,en_proceso,baja,2,María González López,2024-08-18 22:30:35,2024-08-26 20:00:55,,2024,Sur-Este,Sur,Este,18,6,0.018159295140505804,1,0,1,1,2.0,22,8,30,Sunday,August,1,0,33,189.50555555555556,3
636,Tala no autorizada de árboles #634,Los niveles de contaminación han aumentado por la actividad industrial no regulada.,7,Medio Ambiente,"Avenida Cuarta #191, Col. Lomas del Mirador, C.P. 73080",20.258,-97.9674,cerrado,media,2,María González López,2024-08-19 03:24:30,2024-09-19 22:55:09,,2024,Sur-Oeste,Sur,Oeste,19,0,0.014098226838864211,0,0,1,1,4.0,3,8,24,Monday,August,2,0,34,763.5108333333334,3
637,Residuos hospitalarios mal manejados #635,La falta de agua potable obliga a los vecinos a usar fuentes contaminadas. La situación afecta particularmente a adultos mayores y niños.,8,Salud Pública,"Cerrada Monte Alto #64, Col. Las Flores",20.2785,-97.9501,nuevo,alta,1,admin,2024-08-19 11:20:41,2024-08-20 09:14:30,,2024,Norte-Este,Norte,Este,19,0,0.013048371545897204,0,1,0,0,1.0,11,8,20,Monday,August,3,1,34,21.896944444444443,3
638,Publicidad invasiva en postes #636,La comunidad propone soluciones colaborativas para resolver el problema.,9,Otros,"Callejón Calle de la Paz #7, Col. Jardines de Xicotepec",20.2735,-97.9547,en_proceso,alta,1,admin,2024-08-20 06:12:26,2024-08-26 19:58:34,,2024,Norte-Este,Norte,Este,20,1,0.006351377803272245,0,0,1,0,2.0,6,8,12,Tuesday,August,3,0,34,157.76888888888888,3
640,Infecciones respiratorias por polución #638,Se necesita fumigación para controlar vectores de enfermedades tropicales.,8,Salud Pública,"Callejón Loma Bonita #15, Col. Lázaro Cárdenas",20.2661,-97.9532,en_proceso,alta,1,admin,2024-08-20 13:57:27,2024-08-27 00:07:32,,2024,Sur-Este,Sur,Este,20,1,0.007839005038903998,0,1,0,0,2.0,13,8,57,Tuesday,August,3,0,34,154.16805555555555,3
639,Parada de autobús sin techo #637,La infraestructura vial necesita reparación para garantizar tránsito seguro. Se ha documentado el deterioro progresivo con fotografías.,6,Transporte,"Andador Monte Alto #9, Col. El Mirador, frente al OXXO",20.2566,-97.9643,nuevo,alta,1,admin,2024-08-20 15:07:10,2024-08-21 06:55:48,,2024,Sur-Oeste,Sur,Oeste,20,1,0.014073023839957972,0,1,0,1,1.0,15,8,7,Tuesday,August,3,1,34,15.810555555555556,3
641,Material de construcción obstruyendo calle #639,La falta de mantenimiento ha resultado en condiciones inseguras para la comunidad.,1,Infraestructura,"Calle Avenida Tecnológico #182, Col. Santa Matilde, frente a la iglesia",20.2798,-97.9519,nuevo,alta,1,admin,2024-08-21 05:54:51,2024-08-21 14:46:15,,2024,Norte-Este,Norte,Este,21,2,0.012714165328483885,0,0,1,0,1.0,5,8,54,Wednesday,August,3,1,34,8.856666666666667,3
643,Charcos permanentes en calle #641,Las aguas residuales están contaminando el suelo y podrían afectar pozos cercanos.,3,Saneamiento,"Carretera Callejón de las Flores #583, Col. El Mirador",20.274,-97.9612,en_proceso,alta,2,María González López,2024-08-21 17:29:38,2024-08-25 03:55:42,,2024,Norte-Oeste,Norte,Oeste,21,2,0.004176122603568779,0,1,0,0,2.0,17,8,29,Wednesday,August,3,0,34,82.43444444444444,3
642,Cartón mojado bloqueando acera #640,Los contenedores están dañados y no pueden contener adecuadamente la basura. Se solicita seguimiento continuo hasta la resolución completa.,4,Limpieza,"Andador Carretera Federal 119 #29, Col. Las Flores",20.2719,-97.9536,en_proceso,media,2,María González López,2024-08-21 23:02:24,2024-08-26 08:41:34,,2024,Norte-Este,Norte,Este,21,2,0.006676076692188882,0,0,1,0,2.0,23,8,2,Wednesday,August,2,0,34,105.65277777777777,3
646,Contenedor con residuos peligrosos #644,La comunidad está dispuesta a colaborar con horarios específicos de recolección.,4,Limpieza,"Cerrada Callejón del Carmen #69, Col. Los Pinos",20.2511,-97.9656,cerrado,baja,2,María González López,2024-08-22 11:42:12,2024-10-23 00:55:44,,2024,Sur-Oeste,Sur,Oeste,22,3,0.019712178976459185,0,1,0,1,4.0,11,8,42,Thursday,August,1,0,34,1477.2255555555555,3
644,Nido de avispas en parque #642,El ruido excesivo afecta el descanso y bienestar de los residentes.,7,Medio Ambiente,"Andador San Carlos #37, Col. Lomas de Santa Anita, junto al hospital",20.2725,-97.9579,resuelto,baja,1,admin,2024-08-22 17:28:10,2024-09-03 08:27:02,,2024,Norte-Este,Norte,Este,22,3,0.003264965543463018,0,1,0,0,3.0,17,8,28,Thursday,August,1,0,34,278.9811111111111,3
645,Falta de mantenimiento a jardineras #643,El área verde requiere rehabilitación para restaurar el ecosistema local. El problema coincide con fallas similares en zonas cercanas.,7,Medio Ambiente,"Avenida Calle Primavera #150, Col. Valle Verde, altura del deportivo",20.279,-97.9548,cerrado,media,2,María González López,2024-08-22 18:09:25,2024-09-22 18:47:43,,2024,Norte-Este,Norte,Este,22,3,0.01039422916814326,0,1,0,0,4.0,18,8,9,Thursday,August,2,0,34,744.6383333333333,3
648,Obstrucción de accesos para discapacitados #646,Se solicita intervención de autoridades competentes para establecer orden. Se solicita seguimiento continuo hasta la resolución completa.,9,Otros,"Calle Cerrada Las Flores #239, Col. Nuevo México",20.2547,-97.9648,cerrado,media,1,admin,2024-08-23 07:53:21,2024-09-23 14:04:00,,2024,Sur-Oeste,Sur,Oeste,23,4,0.016035273617872103,0,0,0,1,4.0,7,8,53,Friday,August,2,0,34,750.1775,3
647,Basura en parque recreativo #645,Se observan materiales peligrosos mezclados con residuos domésticos comunes. Los comerciantes locales también han expresado su preocupación.,4,Limpieza,"Privada Carretera Federal 119 #4, Col. La Cruz",20.2788,-97.9515,nuevo,alta,1,admin,2024-08-23 14:44:15,2024-08-24 06:59:11,,2024,Norte-Este,Norte,Este,23,4,0.012234786471368407,0,1,0,0,1.0,14,8,44,Friday,August,3,1,34,16.24888888888889,3
649,Árbol caído tras tormenta #647,El área verde requiere rehabilitación para restaurar el ecosistema local.,7,Medio Ambiente,"Carretera Callejón de la Iglesia #1296, Col. Santa Matilde",20.2755,-97.951,nuevo,media,2,María González López,2024-08-24 02:08:22,2024-08-24 17:47:35,,2024,Norte-Este,Norte,Este,24,5,0.01054751155486551,1,0,1,0,1.0,2,8,8,Saturday,August,2,1,34,15.653611111111111,3
650,Rutas de bus mal planificadas #648,La infraestructura vial necesita reparación para garantizar tránsito seguro.,6,Transporte,"Boulevard Plutarco Elías Calles #1417, Col. Solidaridad, cerca del panteón",20.2732,-97.9598,nuevo,alta,1,admin,2024-08-24 14:25:51,2024-08-25 17:56:19,,2024,Norte-Este,Norte,Este,24,5,0.0032062439083754553,1,1,0,0,1.0,14,8,25,Saturday,August,3,0,34,27.50777777777778,3
651,Cámara de vigilancia dañada #649,Los actos vandálicos han dañado propiedades públicas y privadas del sector. La comunidad está organizada para colaborar con las autoridades.,5,Seguridad,"Avenida Norte #1400, Col. Buenos Aires, C.P. 73080",20.278,-97.9622,nuevo,media,1,admin,2024-08-24 15:01:05,2024-08-24 19:39:05,,2024,Norte-Oeste,Norte,Oeste,24,5,0.00829698740507629,1,1,0,0,1.0,15,8,1,Saturday,August,2,1,34,4.633333333333334,3
653,Chatarra acumulada en vía pública #651,Los residuos se han esparcido por la calle debido al viento y animales callejeros. El problema se presenta de manera intermitente pero frecuente.,4,Limpieza,"Callejón Portal #69, Col. Colinas de San Juan, frente al banco",20.28,-97.9565,en_proceso,baja,2,María González López,2024-08-25 13:26:11,2024-08-29 01:19:47,,2024,Norte-Este,Norte,Este,25,6,0.010594810050206153,1,1,0,0,2.0,13,8,26,Sunday,August,1,0,34,83.89333333333333,3
